"","filenames","species_tree","t","nltt"
"2799","article_1_1_0_0_2.RDa",1,0.3,0.00965250965250965
"2800","article_1_1_0_0_2.RDa",1,0.4,0.0115830115830116
"2801","article_1_1_0_0_2.RDa",1,0.5,0.0135135135135135
"2802","article_1_1_0_0_2.RDa",1,0.6,0.0154440154440154
"2803","article_1_1_0_0_2.RDa",1,0.7,0.0173745173745174
"2804","article_1_1_0_0_2.RDa",1,0.8,0.0193050193050193
"2805","article_1_1_0_0_2.RDa",1,0.9,0.0212355212355212
"2806","article_1_1_0_0_2.RDa",1,1,0.0231660231660232
"2807","article_1_1_0_0_2.RDa",2,0,0.00579150579150579
"2808","article_1_1_0_0_2.RDa",2,0.1,0.00579150579150579
"2809","article_1_1_0_0_2.RDa",2,0.2,0.00772200772200772
"2810","article_1_1_0_0_2.RDa",2,0.3,0.00965250965250965
"2811","article_1_1_0_0_2.RDa",2,0.4,0.0115830115830116
"2812","article_1_1_0_0_2.RDa",2,0.5,0.0135135135135135
"2813","article_1_1_0_0_2.RDa",2,0.6,0.0154440154440154
"2814","article_1_1_0_0_2.RDa",2,0.7,0.0173745173745174
"2815","article_1_1_0_0_2.RDa",2,0.8,0.0193050193050193
"2816","article_1_1_0_0_2.RDa",2,0.9,0.0212355212355212
"2817","article_1_1_0_0_2.RDa",2,1,0.0231660231660232
"2818","article_1_1_0_1_0.RDa",NA,NA,NA
"2819","article_1_1_0_1_1.RDa",1,0,0.00579150579150579
"2820","article_1_1_0_1_1.RDa",1,0.1,0.00579150579150579
"2821","article_1_1_0_1_1.RDa",1,0.2,0.00772200772200772
"2822","article_1_1_0_1_1.RDa",1,0.3,0.00965250965250965
"2823","article_1_1_0_1_1.RDa",1,0.4,0.0115830115830116
"2824","article_1_1_0_1_1.RDa",1,0.5,0.0135135135135135
"2825","article_1_1_0_1_1.RDa",1,0.6,0.0154440154440154
"2826","article_1_1_0_1_1.RDa",1,0.7,0.0173745173745174
"2827","article_1_1_0_1_1.RDa",1,0.8,0.0193050193050193
"2828","article_1_1_0_1_1.RDa",1,0.9,0.0212355212355212
"2829","article_1_1_0_1_1.RDa",1,1,0.0231660231660232
"2830","article_1_1_0_1_1.RDa",2,0,0.00579150579150579
"2831","article_1_1_0_1_1.RDa",2,0.1,0.00579150579150579
"2832","article_1_1_0_1_1.RDa",2,0.2,0.00772200772200772
"2833","article_1_1_0_1_1.RDa",2,0.3,0.00965250965250965
"2834","article_1_1_0_1_1.RDa",2,0.4,0.0115830115830116
"2835","article_1_1_0_1_1.RDa",2,0.5,0.0135135135135135
"2836","article_1_1_0_1_1.RDa",2,0.6,0.0154440154440154
"2837","article_1_1_0_1_1.RDa",2,0.7,0.0173745173745174
"2838","article_1_1_0_1_1.RDa",2,0.8,0.0193050193050193
"2839","article_1_1_0_1_1.RDa",2,0.9,0.0212355212355212
"2840","article_1_1_0_1_1.RDa",2,1,0.0231660231660232
"2841","article_1_1_0_1_2.RDa",1,0,0.00579150579150579
"2842","article_1_1_0_1_2.RDa",1,0.1,0.00579150579150579
"2843","article_1_1_0_1_2.RDa",1,0.2,0.00772200772200772
"2844","article_1_1_0_1_2.RDa",1,0.3,0.00965250965250965
"2845","article_1_1_0_1_2.RDa",1,0.4,0.0115830115830116
"2846","article_1_1_0_1_2.RDa",1,0.5,0.0135135135135135
"2847","article_1_1_0_1_2.RDa",1,0.6,0.0154440154440154
"2848","article_1_1_0_1_2.RDa",1,0.7,0.0173745173745174
"2849","article_1_1_0_1_2.RDa",1,0.8,0.0193050193050193
"2850","article_1_1_0_1_2.RDa",1,0.9,0.0212355212355212
"2851","article_1_1_0_1_2.RDa",1,1,0.0231660231660232
"2852","article_1_1_0_1_2.RDa",2,0,0.00579150579150579
"2853","article_1_1_0_1_2.RDa",2,0.1,0.00579150579150579
"2854","article_1_1_0_1_2.RDa",2,0.2,0.00772200772200772
"2855","article_1_1_0_1_2.RDa",2,0.3,0.00965250965250965
"2856","article_1_1_0_1_2.RDa",2,0.4,0.0115830115830116
"2857","article_1_1_0_1_2.RDa",2,0.5,0.0135135135135135
"2858","article_1_1_0_1_2.RDa",2,0.6,0.0154440154440154
"2859","article_1_1_0_1_2.RDa",2,0.7,0.0173745173745174
"2860","article_1_1_0_1_2.RDa",2,0.8,0.0193050193050193
"2861","article_1_1_0_1_2.RDa",2,0.9,0.0212355212355212
"2862","article_1_1_0_1_2.RDa",2,1,0.0231660231660232
"2863","article_1_1_0_2_0.RDa",NA,NA,NA
"2864","article_1_1_0_2_1.RDa",1,0,0.00579150579150579
"2865","article_1_1_0_2_1.RDa",1,0.1,0.00579150579150579
"2866","article_1_1_0_2_1.RDa",1,0.2,0.00772200772200772
"2867","article_1_1_0_2_1.RDa",1,0.3,0.00965250965250965
"2868","article_1_1_0_2_1.RDa",1,0.4,0.0115830115830116
"2869","article_1_1_0_2_1.RDa",1,0.5,0.0135135135135135
"2870","article_1_1_0_2_1.RDa",1,0.6,0.0154440154440154
"2871","article_1_1_0_2_1.RDa",1,0.7,0.0173745173745174
"2872","article_1_1_0_2_1.RDa",1,0.8,0.0193050193050193
"2873","article_1_1_0_2_1.RDa",1,0.9,0.0212355212355212
"2874","article_1_1_0_2_1.RDa",1,1,0.0231660231660232
"2875","article_1_1_0_2_1.RDa",2,0,0.00579150579150579
"2876","article_1_1_0_2_1.RDa",2,0.1,0.00579150579150579
"2877","article_1_1_0_2_1.RDa",2,0.2,0.00772200772200772
"2878","article_1_1_0_2_1.RDa",2,0.3,0.00965250965250965
"2879","article_1_1_0_2_1.RDa",2,0.4,0.0115830115830116
"2880","article_1_1_0_2_1.RDa",2,0.5,0.0135135135135135
"2881","article_1_1_0_2_1.RDa",2,0.6,0.0154440154440154
"2882","article_1_1_0_2_1.RDa",2,0.7,0.0173745173745174
"2883","article_1_1_0_2_1.RDa",2,0.8,0.0193050193050193
"2884","article_1_1_0_2_1.RDa",2,0.9,0.0212355212355212
"2885","article_1_1_0_2_1.RDa",2,1,0.0231660231660232
"2886","article_1_1_0_2_2.RDa",1,0,0.00579150579150579
"2887","article_1_1_0_2_2.RDa",1,0.1,0.00579150579150579
"2888","article_1_1_0_2_2.RDa",1,0.2,0.00772200772200772
"2889","article_1_1_0_2_2.RDa",1,0.3,0.00965250965250965
"2890","article_1_1_0_2_2.RDa",1,0.4,0.0115830115830116
"2891","article_1_1_0_2_2.RDa",1,0.5,0.0135135135135135
"2892","article_1_1_0_2_2.RDa",1,0.6,0.0154440154440154
"2893","article_1_1_0_2_2.RDa",1,0.7,0.0173745173745174
"2894","article_1_1_0_2_2.RDa",1,0.8,0.0193050193050193
"2895","article_1_1_0_2_2.RDa",1,0.9,0.0212355212355212
"2896","article_1_1_0_2_2.RDa",1,1,0.0231660231660232
"2897","article_1_1_0_2_2.RDa",2,0,0.00579150579150579
"2898","article_1_1_0_2_2.RDa",2,0.1,0.00579150579150579
"2899","article_1_1_0_2_2.RDa",2,0.2,0.00772200772200772
"2900","article_1_1_0_2_2.RDa",2,0.3,0.00965250965250965
"2901","article_1_1_0_2_2.RDa",2,0.4,0.0115830115830116
"2902","article_1_1_0_2_2.RDa",2,0.5,0.0135135135135135
"2903","article_1_1_0_2_2.RDa",2,0.6,0.0154440154440154
"2904","article_1_1_0_2_2.RDa",2,0.7,0.0173745173745174
"2905","article_1_1_0_2_2.RDa",2,0.8,0.0193050193050193
"2906","article_1_1_0_2_2.RDa",2,0.9,0.0212355212355212
"2907","article_1_1_0_2_2.RDa",2,1,0.0231660231660232
"2908","article_1_1_1_0_0.RDa",NA,NA,NA
"2909","article_1_1_1_0_1.RDa",1,0,0.00977198697068404
"2910","article_1_1_1_0_1.RDa",1,0.1,0.0130293159609121
"2911","article_1_1_1_0_1.RDa",1,0.2,0.0162866449511401
"2912","article_1_1_1_0_1.RDa",1,0.3,0.0195439739413681
"2913","article_1_1_1_0_1.RDa",1,0.4,0.0228013029315961
"2914","article_1_1_1_0_1.RDa",1,0.5,0.0260586319218241
"2915","article_1_1_1_0_1.RDa",1,0.6,0.0293159609120521
"2916","article_1_1_1_0_1.RDa",1,0.7,0.0325732899022801
"2917","article_1_1_1_0_1.RDa",1,0.8,0.0358306188925081
"2918","article_1_1_1_0_1.RDa",1,0.9,0.0390879478827362
"2919","article_1_1_1_0_1.RDa",1,1,0.0423452768729642
"2920","article_1_1_1_0_1.RDa",2,0,0.00977198697068404
"2921","article_1_1_1_0_1.RDa",2,0.1,0.0130293159609121
"2922","article_1_1_1_0_1.RDa",2,0.2,0.0162866449511401
"2923","article_1_1_1_0_1.RDa",2,0.3,0.0195439739413681
"2924","article_1_1_1_0_1.RDa",2,0.4,0.0228013029315961
"2925","article_1_1_1_0_1.RDa",2,0.5,0.0260586319218241
"2926","article_1_1_1_0_1.RDa",2,0.6,0.0293159609120521
"2927","article_1_1_1_0_1.RDa",2,0.7,0.0325732899022801
"2928","article_1_1_1_0_1.RDa",2,0.8,0.0358306188925081
"2929","article_1_1_1_0_1.RDa",2,0.9,0.0390879478827362
"2930","article_1_1_1_0_1.RDa",2,1,0.0423452768729642
"2931","article_1_1_1_0_2.RDa",1,0,0.00977198697068404
"2932","article_1_1_1_0_2.RDa",1,0.1,0.0130293159609121
"2933","article_1_1_1_0_2.RDa",1,0.2,0.0162866449511401
"2934","article_1_1_1_0_2.RDa",1,0.3,0.0195439739413681
"2935","article_1_1_1_0_2.RDa",1,0.4,0.0228013029315961
"2936","article_1_1_1_0_2.RDa",1,0.5,0.0260586319218241
"2937","article_1_1_1_0_2.RDa",1,0.6,0.0293159609120521
"2938","article_1_1_1_0_2.RDa",1,0.7,0.0325732899022801
"2939","article_1_1_1_0_2.RDa",1,0.8,0.0358306188925081
"2940","article_1_1_1_0_2.RDa",1,0.9,0.0390879478827362
"2941","article_1_1_1_0_2.RDa",1,1,0.0423452768729642
"2942","article_1_1_1_0_2.RDa",2,0,0.00977198697068404
"2943","article_1_1_1_0_2.RDa",2,0.1,0.0130293159609121
"2944","article_1_1_1_0_2.RDa",2,0.2,0.0162866449511401
"2945","article_1_1_1_0_2.RDa",2,0.3,0.0195439739413681
"2946","article_1_1_1_0_2.RDa",2,0.4,0.0228013029315961
"2947","article_1_1_1_0_2.RDa",2,0.5,0.0260586319218241
"2948","article_1_1_1_0_2.RDa",2,0.6,0.0293159609120521
"2949","article_1_1_1_0_2.RDa",2,0.7,0.0325732899022801
"2950","article_1_1_1_0_2.RDa",2,0.8,0.0358306188925081
"2951","article_1_1_1_0_2.RDa",2,0.9,0.0390879478827362
"2952","article_1_1_1_0_2.RDa",2,1,0.0423452768729642
"2953","article_1_1_1_1_0.RDa",NA,NA,NA
"2954","article_1_1_1_1_1.RDa",1,0,0.00977198697068404
"2955","article_1_1_1_1_1.RDa",1,0.1,0.0130293159609121
"2956","article_1_1_1_1_1.RDa",1,0.2,0.0162866449511401
"2957","article_1_1_1_1_1.RDa",1,0.3,0.0195439739413681
"2958","article_1_1_1_1_1.RDa",1,0.4,0.0228013029315961
"2959","article_1_1_1_1_1.RDa",1,0.5,0.0260586319218241
"2960","article_1_1_1_1_1.RDa",1,0.6,0.0293159609120521
"2961","article_1_1_1_1_1.RDa",1,0.7,0.0325732899022801
"2962","article_1_1_1_1_1.RDa",1,0.8,0.0358306188925081
"2963","article_1_1_1_1_1.RDa",1,0.9,0.0390879478827362
"2964","article_1_1_1_1_1.RDa",1,1,0.0423452768729642
"2965","article_1_1_1_1_1.RDa",2,0,0.00977198697068404
"2966","article_1_1_1_1_1.RDa",2,0.1,0.0130293159609121
"2967","article_1_1_1_1_1.RDa",2,0.2,0.0162866449511401
"2968","article_1_1_1_1_1.RDa",2,0.3,0.0195439739413681
"2969","article_1_1_1_1_1.RDa",2,0.4,0.0228013029315961
"2970","article_1_1_1_1_1.RDa",2,0.5,0.0260586319218241
"2971","article_1_1_1_1_1.RDa",2,0.6,0.0293159609120521
"2972","article_1_1_1_1_1.RDa",2,0.7,0.0325732899022801
"2973","article_1_1_1_1_1.RDa",2,0.8,0.0358306188925081
"2974","article_1_1_1_1_1.RDa",2,0.9,0.0390879478827362
"2975","article_1_1_1_1_1.RDa",2,1,0.0423452768729642
"2976","article_1_1_1_1_2.RDa",1,0,0.00977198697068404
"2977","article_1_1_1_1_2.RDa",1,0.1,0.0130293159609121
"2978","article_1_1_1_1_2.RDa",1,0.2,0.0162866449511401
"2979","article_1_1_1_1_2.RDa",1,0.3,0.0195439739413681
"2980","article_1_1_1_1_2.RDa",1,0.4,0.0228013029315961
"2981","article_1_1_1_1_2.RDa",1,0.5,0.0260586319218241
"2982","article_1_1_1_1_2.RDa",1,0.6,0.0293159609120521
"2983","article_1_1_1_1_2.RDa",1,0.7,0.0325732899022801
"2984","article_1_1_1_1_2.RDa",1,0.8,0.0358306188925081
"2985","article_1_1_1_1_2.RDa",1,0.9,0.0390879478827362
"2986","article_1_1_1_1_2.RDa",1,1,0.0423452768729642
"2987","article_1_1_1_1_2.RDa",2,0,0.00977198697068404
"2988","article_1_1_1_1_2.RDa",2,0.1,0.0130293159609121
"2989","article_1_1_1_1_2.RDa",2,0.2,0.0162866449511401
"2990","article_1_1_1_1_2.RDa",2,0.3,0.0195439739413681
"2991","article_1_1_1_1_2.RDa",2,0.4,0.0228013029315961
"2992","article_1_1_1_1_2.RDa",2,0.5,0.0260586319218241
"2993","article_1_1_1_1_2.RDa",2,0.6,0.0293159609120521
"2994","article_1_1_1_1_2.RDa",2,0.7,0.0325732899022801
"2995","article_1_1_1_1_2.RDa",2,0.8,0.0358306188925081
"2996","article_1_1_1_1_2.RDa",2,0.9,0.0390879478827362
"2997","article_1_1_1_1_2.RDa",2,1,0.0423452768729642
"2998","article_1_1_1_2_0.RDa",NA,NA,NA
"2999","article_1_1_1_2_1.RDa",1,0,0.00977198697068404
"3000","article_1_1_1_2_1.RDa",1,0.1,0.0130293159609121
"3001","article_1_1_1_2_1.RDa",1,0.2,0.0162866449511401
"3002","article_1_1_1_2_1.RDa",1,0.3,0.0195439739413681
"3003","article_1_1_1_2_1.RDa",1,0.4,0.0228013029315961
"3004","article_1_1_1_2_1.RDa",1,0.5,0.0260586319218241
"3005","article_1_1_1_2_1.RDa",1,0.6,0.0293159609120521
"3006","article_1_1_1_2_1.RDa",1,0.7,0.0325732899022801
"3007","article_1_1_1_2_1.RDa",1,0.8,0.0358306188925081
"3008","article_1_1_1_2_1.RDa",1,0.9,0.0390879478827362
"3009","article_1_1_1_2_1.RDa",1,1,0.0423452768729642
"3010","article_1_1_1_2_1.RDa",2,0,0.00977198697068404
"3011","article_1_1_1_2_1.RDa",2,0.1,0.0130293159609121
"3012","article_1_1_1_2_1.RDa",2,0.2,0.0162866449511401
"3013","article_1_1_1_2_1.RDa",2,0.3,0.0195439739413681
"3014","article_1_1_1_2_1.RDa",2,0.4,0.0228013029315961
"3015","article_1_1_1_2_1.RDa",2,0.5,0.0260586319218241
"3016","article_1_1_1_2_1.RDa",2,0.6,0.0293159609120521
"3017","article_1_1_1_2_1.RDa",2,0.7,0.0325732899022801
"3018","article_1_1_1_2_1.RDa",2,0.8,0.0358306188925081
"3019","article_1_1_1_2_1.RDa",2,0.9,0.0390879478827362
"3020","article_1_1_1_2_1.RDa",2,1,0.0423452768729642
"3021","article_1_1_1_2_2.RDa",1,0,0.00977198697068404
"3022","article_1_1_1_2_2.RDa",1,0.1,0.0130293159609121
"3023","article_1_1_1_2_2.RDa",1,0.2,0.0162866449511401
"3024","article_1_1_1_2_2.RDa",1,0.3,0.0195439739413681
"3025","article_1_1_1_2_2.RDa",1,0.4,0.0228013029315961
"3026","article_1_1_1_2_2.RDa",1,0.5,0.0260586319218241
"3027","article_1_1_1_2_2.RDa",1,0.6,0.0293159609120521
"3028","article_1_1_1_2_2.RDa",1,0.7,0.0325732899022801
"3029","article_1_1_1_2_2.RDa",1,0.8,0.0358306188925081
"3030","article_1_1_1_2_2.RDa",1,0.9,0.0390879478827362
"3031","article_1_1_1_2_2.RDa",1,1,0.0423452768729642
"3032","article_1_1_1_2_2.RDa",2,0,0.00977198697068404
"3033","article_1_1_1_2_2.RDa",2,0.1,0.0130293159609121
"3034","article_1_1_1_2_2.RDa",2,0.2,0.0162866449511401
"3035","article_1_1_1_2_2.RDa",2,0.3,0.0195439739413681
"3036","article_1_1_1_2_2.RDa",2,0.4,0.0228013029315961
"3037","article_1_1_1_2_2.RDa",2,0.5,0.0260586319218241
"3038","article_1_1_1_2_2.RDa",2,0.6,0.0293159609120521
"3039","article_1_1_1_2_2.RDa",2,0.7,0.0325732899022801
"3040","article_1_1_1_2_2.RDa",2,0.8,0.0358306188925081
"3041","article_1_1_1_2_2.RDa",2,0.9,0.0390879478827362
"3042","article_1_1_1_2_2.RDa",2,1,0.0423452768729642
"3043","article_1_1_2_0_0.RDa",NA,NA,NA
"3044","article_1_1_2_0_1.RDa",NA,NA,NA
"3045","article_1_1_2_0_2.RDa",1,0,0.0294117647058824
"3046","article_1_1_2_0_2.RDa",1,0.1,0.0294117647058824
"3047","article_1_1_2_0_2.RDa",1,0.2,0.0392156862745098
"3048","article_1_1_2_0_2.RDa",1,0.3,0.0490196078431373
"3049","article_1_1_2_0_2.RDa",1,0.4,0.0588235294117647
"3050","article_1_1_2_0_2.RDa",1,0.5,0.0686274509803922
"3051","article_1_1_2_0_2.RDa",1,0.6,0.0784313725490196
"3052","article_1_1_2_0_2.RDa",1,0.7,0.0882352941176471
"3053","article_1_1_2_0_2.RDa",1,0.8,0.0980392156862745
"3054","article_1_1_2_0_2.RDa",1,0.9,0.107843137254902
"3055","article_1_1_2_0_2.RDa",1,1,0.117647058823529
"3056","article_1_1_2_0_2.RDa",2,0,0.0294117647058824
"3057","article_1_1_2_0_2.RDa",2,0.1,0.0294117647058824
"3058","article_1_1_2_0_2.RDa",2,0.2,0.0392156862745098
"3059","article_1_1_2_0_2.RDa",2,0.3,0.0490196078431373
"3060","article_1_1_2_0_2.RDa",2,0.4,0.0588235294117647
"3061","article_1_1_2_0_2.RDa",2,0.5,0.0686274509803922
"3062","article_1_1_2_0_2.RDa",2,0.6,0.0784313725490196
"3063","article_1_1_2_0_2.RDa",2,0.7,0.0882352941176471
"3064","article_1_1_2_0_2.RDa",2,0.8,0.0980392156862745
"3065","article_1_1_2_0_2.RDa",2,0.9,0.107843137254902
"3066","article_1_1_2_0_2.RDa",2,1,0.117647058823529
"3067","article_1_1_2_1_0.RDa",NA,NA,NA
"3068","article_1_1_2_1_1.RDa",NA,NA,NA
"3069","article_1_1_2_1_2.RDa",1,0,0.0294117647058824
"3070","article_1_1_2_1_2.RDa",1,0.1,0.0294117647058824
"3071","article_1_1_2_1_2.RDa",1,0.2,0.0392156862745098
"3072","article_1_1_2_1_2.RDa",1,0.3,0.0490196078431373
"3073","article_1_1_2_1_2.RDa",1,0.4,0.0588235294117647
"3074","article_1_1_2_1_2.RDa",1,0.5,0.0686274509803922
"3075","article_1_1_2_1_2.RDa",1,0.6,0.0784313725490196
"3076","article_1_1_2_1_2.RDa",1,0.7,0.0882352941176471
"3077","article_1_1_2_1_2.RDa",1,0.8,0.0980392156862745
"3078","article_1_1_2_1_2.RDa",1,0.9,0.107843137254902
"3079","article_1_1_2_1_2.RDa",1,1,0.117647058823529
"3080","article_1_1_2_1_2.RDa",2,0,0.0294117647058824
"3081","article_1_1_2_1_2.RDa",2,0.1,0.0294117647058824
"3082","article_1_1_2_1_2.RDa",2,0.2,0.0392156862745098
"3083","article_1_1_2_1_2.RDa",2,0.3,0.0490196078431373
"3084","article_1_1_2_1_2.RDa",2,0.4,0.0588235294117647
"3085","article_1_1_2_1_2.RDa",2,0.5,0.0686274509803922
"3086","article_1_1_2_1_2.RDa",2,0.6,0.0784313725490196
"3087","article_1_1_2_1_2.RDa",2,0.7,0.0882352941176471
"3088","article_1_1_2_1_2.RDa",2,0.8,0.0980392156862745
"3089","article_1_1_2_1_2.RDa",2,0.9,0.107843137254902
"3090","article_1_1_2_1_2.RDa",2,1,0.117647058823529
"3091","article_1_1_2_2_0.RDa",NA,NA,NA
"3092","article_1_1_2_2_1.RDa",NA,NA,NA
"3093","article_1_1_2_2_2.RDa",NA,NA,NA
"3094","article_1_1_3_0_0.RDa",1,0,0.75
"3095","article_1_1_3_0_0.RDa",1,0.1,0.75
"3096","article_1_1_3_0_0.RDa",1,0.2,0.75
"3097","article_1_1_3_0_0.RDa",1,0.3,0.75
"3098","article_1_1_3_0_0.RDa",1,0.4,0.75
"3099","article_1_1_3_0_0.RDa",1,0.5,0.75
"3100","article_1_1_3_0_0.RDa",1,0.6,0.75
"3101","article_1_1_3_0_0.RDa",1,0.7,0.75
"3102","article_1_1_3_0_0.RDa",1,0.8,0.75
"3103","article_1_1_3_0_0.RDa",1,0.9,0.75
"3104","article_1_1_3_0_0.RDa",1,1,1
"3105","article_1_1_3_0_0.RDa",2,0,0.75
"3106","article_1_1_3_0_0.RDa",2,0.1,0.75
"3107","article_1_1_3_0_0.RDa",2,0.2,0.75
"3108","article_1_1_3_0_0.RDa",2,0.3,0.75
"3109","article_1_1_3_0_0.RDa",2,0.4,0.75
"3110","article_1_1_3_0_0.RDa",2,0.5,0.75
"3111","article_1_1_3_0_0.RDa",2,0.6,0.75
"3112","article_1_1_3_0_0.RDa",2,0.7,0.75
"3113","article_1_1_3_0_0.RDa",2,0.8,0.75
"3114","article_1_1_3_0_0.RDa",2,0.9,1
"3115","article_1_1_3_0_0.RDa",2,1,1
"3116","article_1_1_3_0_1.RDa",NA,NA,NA
"3117","article_1_1_3_0_2.RDa",1,0,0.75
"3118","article_1_1_3_0_2.RDa",1,0.1,0.75
"3119","article_1_1_3_0_2.RDa",1,0.2,0.75
"3120","article_1_1_3_0_2.RDa",1,0.3,0.75
"3121","article_1_1_3_0_2.RDa",1,0.4,0.75
"3122","article_1_1_3_0_2.RDa",1,0.5,0.75
"3123","article_1_1_3_0_2.RDa",1,0.6,0.75
"3124","article_1_1_3_0_2.RDa",1,0.7,0.75
"3125","article_1_1_3_0_2.RDa",1,0.8,0.75
"3126","article_1_1_3_0_2.RDa",1,0.9,0.75
"3127","article_1_1_3_0_2.RDa",1,1,1
"3128","article_1_1_3_0_2.RDa",2,0,0.75
"3129","article_1_1_3_0_2.RDa",2,0.1,0.75
"3130","article_1_1_3_0_2.RDa",2,0.2,0.75
"3131","article_1_1_3_0_2.RDa",2,0.3,0.75
"3132","article_1_1_3_0_2.RDa",2,0.4,0.75
"3133","article_1_1_3_0_2.RDa",2,0.5,0.75
"3134","article_1_1_3_0_2.RDa",2,0.6,0.75
"3135","article_1_1_3_0_2.RDa",2,0.7,0.75
"3136","article_1_1_3_0_2.RDa",2,0.8,0.75
"3137","article_1_1_3_0_2.RDa",2,0.9,1
"3138","article_1_1_3_0_2.RDa",2,1,1
"3139","article_1_1_3_1_0.RDa",NA,NA,NA
"3140","article_1_1_3_1_1.RDa",NA,NA,NA
"3141","article_1_1_3_1_2.RDa",NA,NA,NA
"3142","article_1_1_3_2_0.RDa",NA,NA,NA
"3143","article_1_1_3_2_1.RDa",NA,NA,NA
"3144","article_1_1_3_2_2.RDa",NA,NA,NA
"3145","article_1_1_4_0_0.RDa",NA,NA,NA
"3146","article_1_1_4_0_1.RDa",NA,NA,NA
"3147","article_1_1_4_0_2.RDa",NA,NA,NA
"3148","article_1_1_4_1_0.RDa",NA,NA,NA
"3149","article_1_1_4_1_1.RDa",NA,NA,NA
"3150","article_1_1_4_1_2.RDa",1,0,1
"3151","article_1_1_4_1_2.RDa",1,0.1,1
"3152","article_1_1_4_1_2.RDa",1,0.2,1
"3153","article_1_1_4_1_2.RDa",1,0.3,1
"3154","article_1_1_4_1_2.RDa",1,0.4,1
"3155","article_1_1_4_1_2.RDa",1,0.5,1
"3156","article_1_1_4_1_2.RDa",1,0.6,1
"3157","article_1_1_4_1_2.RDa",1,0.7,1
"3158","article_1_1_4_1_2.RDa",1,0.8,1
"3159","article_1_1_4_1_2.RDa",1,0.9,1
"3160","article_1_1_4_1_2.RDa",1,1,1
"3161","article_1_1_4_1_2.RDa",2,0,1
"3162","article_1_1_4_1_2.RDa",2,0.1,1
"3163","article_1_1_4_1_2.RDa",2,0.2,1
"3164","article_1_1_4_1_2.RDa",2,0.3,1
"3165","article_1_1_4_1_2.RDa",2,0.4,1
"3166","article_1_1_4_1_2.RDa",2,0.5,1
"3167","article_1_1_4_1_2.RDa",2,0.6,1
"3168","article_1_1_4_1_2.RDa",2,0.7,1
"3169","article_1_1_4_1_2.RDa",2,0.8,1
"3170","article_1_1_4_1_2.RDa",2,0.9,1
"3171","article_1_1_4_1_2.RDa",2,1,1
"3172","article_1_1_4_2_0.RDa",NA,NA,NA
"3173","article_1_1_4_2_1.RDa",NA,NA,NA
"3174","article_1_1_4_2_2.RDa",NA,NA,NA
"3175","article_1_2_0_0_0.RDa",1,0,0.00490196078431373
"3176","article_1_2_0_0_0.RDa",1,0.1,0.0065359477124183
"3177","article_1_2_0_0_0.RDa",1,0.2,0.00816993464052288
"3178","article_1_2_0_0_0.RDa",1,0.3,0.00980392156862745
"3179","article_1_2_0_0_0.RDa",1,0.4,0.011437908496732
"3180","article_1_2_0_0_0.RDa",1,0.5,0.0130718954248366
"3181","article_1_2_0_0_0.RDa",1,0.6,0.0147058823529412
"3182","article_1_2_0_0_0.RDa",1,0.7,0.0163398692810458
"3183","article_1_2_0_0_0.RDa",1,0.8,0.0179738562091503
"3184","article_1_2_0_0_0.RDa",1,0.9,0.0196078431372549
"3185","article_1_2_0_0_0.RDa",1,1,0.0212418300653595
"3186","article_1_2_0_0_0.RDa",2,0,0.00490196078431373
"3187","article_1_2_0_0_0.RDa",2,0.1,0.0065359477124183
"3188","article_1_2_0_0_0.RDa",2,0.2,0.00816993464052288
"3189","article_1_2_0_0_0.RDa",2,0.3,0.00980392156862745
"3190","article_1_2_0_0_0.RDa",2,0.4,0.011437908496732
"3191","article_1_2_0_0_0.RDa",2,0.5,0.0130718954248366
"3192","article_1_2_0_0_0.RDa",2,0.6,0.0147058823529412
"3193","article_1_2_0_0_0.RDa",2,0.7,0.0163398692810458
"3194","article_1_2_0_0_0.RDa",2,0.8,0.0179738562091503
"3195","article_1_2_0_0_0.RDa",2,0.9,0.0196078431372549
"3196","article_1_2_0_0_0.RDa",2,1,0.0212418300653595
"3197","article_1_2_0_0_1.RDa",1,0,0.00490196078431373
"3198","article_1_2_0_0_1.RDa",1,0.1,0.0065359477124183
"3199","article_1_2_0_0_1.RDa",1,0.2,0.00816993464052288
"3200","article_1_2_0_0_1.RDa",1,0.3,0.00980392156862745
"3201","article_1_2_0_0_1.RDa",1,0.4,0.011437908496732
"3202","article_1_2_0_0_1.RDa",1,0.5,0.0130718954248366
"3203","article_1_2_0_0_1.RDa",1,0.6,0.0147058823529412
"3204","article_1_2_0_0_1.RDa",1,0.7,0.0163398692810458
"3205","article_1_2_0_0_1.RDa",1,0.8,0.0179738562091503
"3206","article_1_2_0_0_1.RDa",1,0.9,0.0196078431372549
"3207","article_1_2_0_0_1.RDa",1,1,0.0212418300653595
"3208","article_1_2_0_0_1.RDa",2,0,0.00490196078431373
"3209","article_1_2_0_0_1.RDa",2,0.1,0.0065359477124183
"3210","article_1_2_0_0_1.RDa",2,0.2,0.00816993464052288
"3211","article_1_2_0_0_1.RDa",2,0.3,0.00980392156862745
"3212","article_1_2_0_0_1.RDa",2,0.4,0.011437908496732
"3213","article_1_2_0_0_1.RDa",2,0.5,0.0130718954248366
"3214","article_1_2_0_0_1.RDa",2,0.6,0.0147058823529412
"3215","article_1_2_0_0_1.RDa",2,0.7,0.0163398692810458
"3216","article_1_2_0_0_1.RDa",2,0.8,0.0179738562091503
"3217","article_1_2_0_0_1.RDa",2,0.9,0.0196078431372549
